time 	 energy deviation
3.1799200840e+00 	 2.5954223368e-01
3.1805484025e+00 	 2.5954223976e-01
3.1811767210e+00 	 2.5954224579e-01
3.1818050396e+00 	 2.5954225179e-01
3.1824333581e+00 	 2.5954225774e-01
3.1830616766e+00 	 2.5954226365e-01
3.1836899951e+00 	 2.5954226953e-01
3.1843183137e+00 	 2.5954227536e-01
3.1849466322e+00 	 2.5954228115e-01
3.1855749507e+00 	 2.5954228690e-01
3.1862032693e+00 	 2.5954229261e-01
3.1868315878e+00 	 2.5954229828e-01
3.1874599063e+00 	 2.5954230391e-01
3.1880882249e+00 	 2.5954230950e-01
3.1887165434e+00 	 2.5954231505e-01
3.1893448619e+00 	 2.5954232056e-01
3.1899731805e+00 	 2.5954232604e-01
3.1906014990e+00 	 2.5954233147e-01
3.1912298175e+00 	 2.5954233686e-01
3.1918581360e+00 	 2.5954234222e-01
3.1924864546e+00 	 2.5954234754e-01
3.1931147731e+00 	 2.5954235282e-01
3.1937430916e+00 	 2.5954235806e-01
3.1943714102e+00 	 2.5954236326e-01
3.1949997287e+00 	 2.5954236843e-01
3.1956280472e+00 	 2.5954237355e-01
3.1962563658e+00 	 2.5954237864e-01
3.1968846843e+00 	 2.5954238369e-01
3.1975130028e+00 	 2.5954238871e-01
3.1981413214e+00 	 2.5954239368e-01
3.1987696399e+00 	 2.5954239862e-01
3.1993979584e+00 	 2.5954240353e-01
3.2000262769e+00 	 2.5954240839e-01
3.2006545955e+00 	 2.5954241322e-01
3.2012829140e+00 	 2.5954241802e-01
3.2019112325e+00 	 2.5954242277e-01
3.2025395511e+00 	 2.5954242749e-01
3.2031678696e+00 	 2.5954243218e-01
3.2037961881e+00 	 2.5954243683e-01
3.2044245067e+00 	 2.5954244144e-01
3.2050528252e+00 	 2.5954244602e-01
3.2056811437e+00 	 2.5954245056e-01
3.2063094623e+00 	 2.5954245507e-01
3.2069377808e+00 	 2.5954245954e-01
3.2075660993e+00 	 2.5954246397e-01
3.2081944178e+00 	 2.5954246838e-01
3.2088227364e+00 	 2.5954247274e-01
3.2094510549e+00 	 2.5954247708e-01
3.2100793734e+00 	 2.5954248137e-01
3.2107076920e+00 	 2.5954248564e-01
3.2113360105e+00 	 2.5954248987e-01
3.2119643290e+00 	 2.5954249406e-01
3.2125926476e+00 	 2.5954249822e-01
3.2132209661e+00 	 2.5954250235e-01
3.2138492846e+00 	 2.5954250645e-01
3.2144776032e+00 	 2.5954251051e-01
3.2151059217e+00 	 2.5954251454e-01
3.2157342402e+00 	 2.5954251853e-01
3.2163625587e+00 	 2.5954252249e-01
3.2169908773e+00 	 2.5954252642e-01
3.2176191958e+00 	 2.5954253032e-01
3.2182475143e+00 	 2.5954253418e-01
3.2188758329e+00 	 2.5954253802e-01
3.2195041514e+00 	 2.5954254182e-01
3.2201324699e+00 	 2.5954254558e-01
3.2207607885e+00 	 2.5954254932e-01
3.2213891070e+00 	 2.5954255302e-01
3.2220174255e+00 	 2.5954255669e-01
3.2226457441e+00 	 2.5954256033e-01
3.2232740626e+00 	 2.5954256394e-01
3.2239023811e+00 	 2.5954256752e-01
3.2245306996e+00 	 2.5954257107e-01
3.2251590182e+00 	 2.5954257459e-01
3.2257873367e+00 	 2.5954257807e-01
3.2264156552e+00 	 2.5954258153e-01
3.2270439738e+00 	 2.5954258495e-01
3.2276722923e+00 	 2.5954258834e-01
3.2283006108e+00 	 2.5954259171e-01
3.2289289294e+00 	 2.5954259504e-01
3.2295572479e+00 	 2.5954259834e-01
3.2301855664e+00 	 2.5954260162e-01
3.2308138850e+00 	 2.5954260486e-01
3.2314422035e+00 	 2.5954260808e-01
3.2320705220e+00 	 2.5954261126e-01
3.2326988405e+00 	 2.5954261442e-01
3.2333271591e+00 	 2.5954261755e-01
3.2339554776e+00 	 2.5954262064e-01
3.2345837961e+00 	 2.5954262371e-01
3.2352121147e+00 	 2.5954262675e-01
3.2358404332e+00 	 2.5954262977e-01
3.2364687517e+00 	 2.5954263275e-01
3.2370970703e+00 	 2.5954263571e-01
3.2377253888e+00 	 2.5954263863e-01
3.2383537073e+00 	 2.5954264153e-01
3.2389820259e+00 	 2.5954264441e-01
3.2396103444e+00 	 2.5954264725e-01
3.2402386629e+00 	 2.5954265007e-01
3.2408669814e+00 	 2.5954265286e-01
3.2414953000e+00 	 2.5954265562e-01
3.2421236185e+00 	 2.5954265835e-01
3.2427519370e+00 	 2.5954266106e-01
3.2433802556e+00 	 2.5954266374e-01
3.2440085741e+00 	 2.5954266640e-01
3.2446368926e+00 	 2.5954266903e-01
3.2452652112e+00 	 2.5954267163e-01
3.2458935297e+00 	 2.5954267420e-01
3.2465218482e+00 	 2.5954267675e-01
3.2471501668e+00 	 2.5954267928e-01
3.2477784853e+00 	 2.5954268177e-01
3.2484068038e+00 	 2.5954268425e-01
3.2490351223e+00 	 2.5954268669e-01
3.2496634409e+00 	 2.5954268911e-01
3.2502917594e+00 	 2.5954269151e-01
3.2509200779e+00 	 2.5954269388e-01
3.2515483965e+00 	 2.5954269622e-01
3.2521767150e+00 	 2.5954269854e-01
3.2528050335e+00 	 2.5954270084e-01
3.2534333521e+00 	 2.5954270311e-01
3.2540616706e+00 	 2.5954270536e-01
3.2546899891e+00 	 2.5954270758e-01
3.2553183076e+00 	 2.5954270978e-01
3.2559466262e+00 	 2.5954271195e-01
3.2565749447e+00 	 2.5954271410e-01
3.2572032632e+00 	 2.5954271623e-01
3.2578315818e+00 	 2.5954271833e-01
3.2584599003e+00 	 2.5954272041e-01
3.2590882188e+00 	 2.5954272247e-01
3.2597165374e+00 	 2.5954272450e-01
3.2603448559e+00 	 2.5954272651e-01
3.2609731744e+00 	 2.5954272850e-01
3.2616014930e+00 	 2.5954273046e-01
3.2622298115e+00 	 2.5954273240e-01
3.2628581300e+00 	 2.5954273432e-01
3.2634864485e+00 	 2.5954273622e-01
3.2641147671e+00 	 2.5954273809e-01
3.2647430856e+00 	 2.5954273994e-01
3.2653714041e+00 	 2.5954274177e-01
3.2659997227e+00 	 2.5954274358e-01
3.2666280412e+00 	 2.5954274537e-01
3.2672563597e+00 	 2.5954274713e-01
3.2678846783e+00 	 2.5954274888e-01
3.2685129968e+00 	 2.5954275060e-01
3.2691413153e+00 	 2.5954275230e-01
3.2697696339e+00 	 2.5954275398e-01
3.2703979524e+00 	 2.5954275564e-01
3.2710262709e+00 	 2.5954275727e-01
3.2716545894e+00 	 2.5954275889e-01
3.2722829080e+00 	 2.5954276049e-01
3.2729112265e+00 	 2.5954276207e-01
3.2735395450e+00 	 2.5954276362e-01
3.2741678636e+00 	 2.5954276516e-01
3.2747961821e+00 	 2.5954276667e-01
3.2754245006e+00 	 2.5954276817e-01
3.2760528192e+00 	 2.5954276965e-01
3.2766811377e+00 	 2.5954277110e-01
3.2773094562e+00 	 2.5954277254e-01
3.2779377748e+00 	 2.5954277396e-01
3.2785660933e+00 	 2.5954277536e-01
3.2791944118e+00 	 2.5954277674e-01
3.2798227303e+00 	 2.5954277810e-01
3.2804510489e+00 	 2.5954277944e-01
3.2810793674e+00 	 2.5954278077e-01
3.2817076859e+00 	 2.5954278207e-01
3.2823360045e+00 	 2.5954278336e-01
3.2829643230e+00 	 2.5954278463e-01
3.2835926415e+00 	 2.5954278588e-01
3.2842209601e+00 	 2.5954278711e-01
3.2848492786e+00 	 2.5954278833e-01
3.2854775971e+00 	 2.5954278952e-01
3.2861059157e+00 	 2.5954279070e-01
3.2867342342e+00 	 2.5954279186e-01
3.2873625527e+00 	 2.5954279301e-01
3.2879908712e+00 	 2.5954279414e-01
3.2886191898e+00 	 2.5954279525e-01
3.2892475083e+00 	 2.5954279634e-01
3.2898758268e+00 	 2.5954279742e-01
3.2905041454e+00 	 2.5954279848e-01
3.2911324639e+00 	 2.5954279952e-01
3.2917607824e+00 	 2.5954280055e-01
3.2923891010e+00 	 2.5954280156e-01
3.2930174195e+00 	 2.5954280255e-01
3.2936457380e+00 	 2.5954280353e-01
3.2942740566e+00 	 2.5954280450e-01
3.2949023751e+00 	 2.5954280544e-01
3.2955306936e+00 	 2.5954280637e-01
3.2961590121e+00 	 2.5954280729e-01
3.2967873307e+00 	 2.5954280819e-01
3.2974156492e+00 	 2.5954280908e-01
3.2980439677e+00 	 2.5954280995e-01
3.2986722863e+00 	 2.5954281080e-01
3.2993006048e+00 	 2.5954281165e-01
3.2999289233e+00 	 2.5954281247e-01
3.3005572419e+00 	 2.5954281328e-01
3.3011855604e+00 	 2.5954281408e-01
3.3018138789e+00 	 2.5954281486e-01
3.3024421975e+00 	 2.5954281563e-01
3.3030705160e+00 	 2.5954281639e-01
3.3036988345e+00 	 2.5954281713e-01
3.3043271530e+00 	 2.5954281786e-01
3.3049554716e+00 	 2.5954281857e-01
3.3055837901e+00 	 2.5954281927e-01
3.3062121086e+00 	 2.5954281996e-01
3.3068404272e+00 	 2.5954282063e-01
3.3074687457e+00 	 2.5954282129e-01
3.3080970642e+00 	 2.5954282194e-01
3.3087253828e+00 	 2.5954282257e-01
3.3093537013e+00 	 2.5954282319e-01
3.3099820198e+00 	 2.5954282380e-01
3.3106103384e+00 	 2.5954282440e-01
3.3112386569e+00 	 2.5954282498e-01
3.3118669754e+00 	 2.5954282556e-01
3.3124952939e+00 	 2.5954282612e-01
3.3131236125e+00 	 2.5954282667e-01
3.3137519310e+00 	 2.5954282720e-01
3.3143802495e+00 	 2.5954282773e-01
3.3150085681e+00 	 2.5954282824e-01
3.3156368866e+00 	 2.5954282874e-01
3.3162652051e+00 	 2.5954282923e-01
3.3168935237e+00 	 2.5954282971e-01
3.3175218422e+00 	 2.5954283018e-01
3.3181501607e+00 	 2.5954283064e-01
3.3187784793e+00 	 2.5954283108e-01
3.3194067978e+00 	 2.5954283152e-01
3.3200351163e+00 	 2.5954283195e-01
3.3206634348e+00 	 2.5954283236e-01
3.3212917534e+00 	 2.5954283277e-01
3.3219200719e+00 	 2.5954283316e-01
3.3225483904e+00 	 2.5954283355e-01
3.3231767090e+00 	 2.5954283392e-01
3.3238050275e+00 	 2.5954283429e-01
3.3244333460e+00 	 2.5954283464e-01
3.3250616646e+00 	 2.5954283499e-01
3.3256899831e+00 	 2.5954283532e-01
3.3263183016e+00 	 2.5954283565e-01
3.3269466202e+00 	 2.5954283597e-01
3.3275749387e+00 	 2.5954283628e-01
3.3282032572e+00 	 2.5954283658e-01
3.3288315757e+00 	 2.5954283687e-01
3.3294598943e+00 	 2.5954283716e-01
3.3300882128e+00 	 2.5954283743e-01
3.3307165313e+00 	 2.5954283770e-01
3.3313448499e+00 	 2.5954283796e-01
3.3319731684e+00 	 2.5954283821e-01
3.3326014869e+00 	 2.5954283845e-01
3.3332298055e+00 	 2.5954283868e-01
3.3338581240e+00 	 2.5954283891e-01
3.3344864425e+00 	 2.5954283913e-01
3.3351147611e+00 	 2.5954283934e-01
3.3357430796e+00 	 2.5954283955e-01
3.3363713981e+00 	 2.5954283974e-01
3.3369997166e+00 	 2.5954283993e-01
3.3376280352e+00 	 2.5954284012e-01
3.3382563537e+00 	 2.5954284029e-01
3.3388846722e+00 	 2.5954284046e-01
3.3395129908e+00 	 2.5954284063e-01
3.3401413093e+00 	 2.5954284079e-01
3.3407696278e+00 	 2.5954284094e-01
3.3413979464e+00 	 2.5954284108e-01
3.3420262649e+00 	 2.5954284122e-01
3.3426545834e+00 	 2.5954284135e-01
3.3432829020e+00 	 2.5954284148e-01
3.3439112205e+00 	 2.5954284160e-01
3.3445395390e+00 	 2.5954284172e-01
3.3451678575e+00 	 2.5954284183e-01
3.3457961761e+00 	 2.5954284193e-01
3.3464244946e+00 	 2.5954284203e-01
3.3470528131e+00 	 2.5954284213e-01
3.3476811317e+00 	 2.5954284222e-01
3.3483094502e+00 	 2.5954284231e-01
3.3489377687e+00 	 2.5954284239e-01
3.3495660873e+00 	 2.5954284246e-01
3.3501944058e+00 	 2.5954284254e-01
3.3508227243e+00 	 2.5954284260e-01
3.3514510428e+00 	 2.5954284267e-01
3.3520793614e+00 	 2.5954284273e-01
3.3527076799e+00 	 2.5954284278e-01
3.3533359984e+00 	 2.5954284284e-01
3.3539643170e+00 	 2.5954284288e-01
3.3545926355e+00 	 2.5954284293e-01
3.3552209540e+00 	 2.5954284297e-01
3.3558492726e+00 	 2.5954284301e-01
3.3564775911e+00 	 2.5954284305e-01
3.3571059096e+00 	 2.5954284308e-01
3.3577342282e+00 	 2.5954284311e-01
3.3583625467e+00 	 2.5954284314e-01
3.3589908652e+00 	 2.5954284316e-01
3.3596191837e+00 	 2.5954284318e-01
3.3602475023e+00 	 2.5954284320e-01
3.3608758208e+00 	 2.5954284322e-01
3.3615041393e+00 	 2.5954284324e-01
3.3621324579e+00 	 2.5954284325e-01
3.3627607764e+00 	 2.5954284326e-01
3.3633890949e+00 	 2.5954284327e-01
3.3640174135e+00 	 2.5954284328e-01
3.3646457320e+00 	 2.5954284329e-01
3.3652740505e+00 	 2.5954284329e-01
3.3659023691e+00 	 2.5954284330e-01
3.3665306876e+00 	 2.5954284330e-01
3.3671590061e+00 	 2.5954284331e-01
3.3677873246e+00 	 2.5954284331e-01
3.3684156432e+00 	 2.5954284331e-01
3.3690439617e+00 	 2.5954284331e-01
3.3696722802e+00 	 2.5954284331e-01
3.3703005988e+00 	 2.5954284331e-01
3.3709289173e+00 	 2.5954284331e-01
3.3715572358e+00 	 2.5954284331e-01
3.3721855544e+00 	 2.5954284331e-01
3.3728138729e+00 	 2.5954284331e-01
3.3734421914e+00 	 2.5954284331e-01
3.3740705100e+00 	 2.5954284331e-01
3.3746988285e+00 	 2.5954284331e-01
3.3753271470e+00 	 2.5954284332e-01
3.3759554655e+00 	 2.5954284332e-01
3.3765837841e+00 	 2.5954284332e-01
3.3772121026e+00 	 2.5954284333e-01
3.3778404211e+00 	 2.5954284334e-01
3.3784687397e+00 	 2.5954284335e-01
3.3790970582e+00 	 2.5954284335e-01
3.3797253767e+00 	 2.5954284337e-01
3.3803536953e+00 	 2.5954284338e-01
3.3809820138e+00 	 2.5954284339e-01
3.3816103323e+00 	 2.5954284341e-01
3.3822386509e+00 	 2.5954284343e-01
3.3828669694e+00 	 2.5954284345e-01
3.3834952879e+00 	 2.5954284348e-01
3.3841236064e+00 	 2.5954284350e-01
3.3847519250e+00 	 2.5954284353e-01
3.3853802435e+00 	 2.5954284356e-01
3.3860085620e+00 	 2.5954284360e-01
3.3866368806e+00 	 2.5954284363e-01
3.3872651991e+00 	 2.5954284368e-01
3.3878935176e+00 	 2.5954284372e-01
3.3885218362e+00 	 2.5954284377e-01
3.3891501547e+00 	 2.5954284382e-01
3.3897784732e+00 	 2.5954284387e-01
3.3904067918e+00 	 2.5954284393e-01
3.3910351103e+00 	 2.5954284399e-01
3.3916634288e+00 	 2.5954284406e-01
3.3922917473e+00 	 2.5954284413e-01
3.3929200659e+00 	 2.5954284420e-01
3.3935483844e+00 	 2.5954284428e-01
3.3941767029e+00 	 2.5954284437e-01
3.3948050215e+00 	 2.5954284446e-01
3.3954333400e+00 	 2.5954284455e-01
3.3960616585e+00 	 2.5954284465e-01
3.3966899771e+00 	 2.5954284475e-01
3.3973182956e+00 	 2.5954284486e-01
3.3979466141e+00 	 2.5954284497e-01
3.3985749327e+00 	 2.5954284509e-01
3.3992032512e+00 	 2.5954284522e-01
3.3998315697e+00 	 2.5954284535e-01
3.4004598882e+00 	 2.5954284549e-01
3.4010882068e+00 	 2.5954284563e-01
3.4017165253e+00 	 2.5954284578e-01
3.4023448438e+00 	 2.5954284593e-01
3.4029731624e+00 	 2.5954284609e-01
3.4036014809e+00 	 2.5954284626e-01
3.4042297994e+00 	 2.5954284644e-01
3.4048581180e+00 	 2.5954284662e-01
3.4054864365e+00 	 2.5954284680e-01
3.4061147550e+00 	 2.5954284700e-01
3.4067430736e+00 	 2.5954284720e-01
3.4073713921e+00 	 2.5954284741e-01
3.4079997106e+00 	 2.5954284763e-01
3.4086280291e+00 	 2.5954284785e-01
3.4092563477e+00 	 2.5954284808e-01
3.4098846662e+00 	 2.5954284832e-01
3.4105129847e+00 	 2.5954284857e-01
3.4111413033e+00 	 2.5954284882e-01
3.4117696218e+00 	 2.5954284909e-01
3.4123979403e+00 	 2.5954284936e-01
3.4130262589e+00 	 2.5954284964e-01
3.4136545774e+00 	 2.5954284993e-01
3.4142828959e+00 	 2.5954285023e-01
3.4149112145e+00 	 2.5954285053e-01
3.4155395330e+00 	 2.5954285085e-01
3.4161678515e+00 	 2.5954285117e-01
3.4167961700e+00 	 2.5954285150e-01
3.4174244886e+00 	 2.5954285185e-01
3.4180528071e+00 	 2.5954285220e-01
3.4186811256e+00 	 2.5954285256e-01
3.4193094442e+00 	 2.5954285293e-01
3.4199377627e+00 	 2.5954285331e-01
3.4205660812e+00 	 2.5954285370e-01
3.4211943998e+00 	 2.5954285410e-01
3.4218227183e+00 	 2.5954285452e-01
3.4224510368e+00 	 2.5954285494e-01
3.4230793554e+00 	 2.5954285537e-01
3.4237076739e+00 	 2.5954285581e-01
3.4243359924e+00 	 2.5954285627e-01
3.4249643109e+00 	 2.5954285673e-01
3.4255926295e+00 	 2.5954285720e-01
3.4262209480e+00 	 2.5954285769e-01
3.4268492665e+00 	 2.5954285819e-01
3.4274775851e+00 	 2.5954285870e-01
3.4281059036e+00 	 2.5954285922e-01
3.4287342221e+00 	 2.5954285975e-01
3.4293625407e+00 	 2.5954286029e-01
3.4299908592e+00 	 2.5954286085e-01
3.4306191777e+00 	 2.5954286142e-01
3.4312474963e+00 	 2.5954286200e-01
3.4318758148e+00 	 2.5954286259e-01
3.4325041333e+00 	 2.5954286319e-01
3.4331324518e+00 	 2.5954286381e-01
3.4337607704e+00 	 2.5954286444e-01
3.4343890889e+00 	 2.5954286508e-01
3.4350174074e+00 	 2.5954286574e-01
3.4356457260e+00 	 2.5954286641e-01
3.4362740445e+00 	 2.5954286709e-01
3.4369023630e+00 	 2.5954286778e-01
3.4375306816e+00 	 2.5954286849e-01
3.4381590001e+00 	 2.5954286921e-01
3.4387873186e+00 	 2.5954286995e-01
3.4394156372e+00 	 2.5954287070e-01
3.4400439557e+00 	 2.5954287146e-01
3.4406722742e+00 	 2.5954287224e-01
3.4413005927e+00 	 2.5954287303e-01
3.4419289113e+00 	 2.5954287384e-01
3.4425572298e+00 	 2.5954287466e-01
3.4431855483e+00 	 2.5954287549e-01
3.4438138669e+00 	 2.5954287634e-01
3.4444421854e+00 	 2.5954287721e-01
3.4450705039e+00 	 2.5954287809e-01
3.4456988225e+00 	 2.5954287898e-01
3.4463271410e+00 	 2.5954287989e-01
3.4469554595e+00 	 2.5954288082e-01
3.4475837780e+00 	 2.5954288176e-01
3.4482120966e+00 	 2.5954288272e-01
3.4488404151e+00 	 2.5954288369e-01
3.4494687336e+00 	 2.5954288468e-01
3.4500970522e+00 	 2.5954288568e-01
3.4507253707e+00 	 2.5954288670e-01
3.4513536892e+00 	 2.5954288774e-01
3.4519820078e+00 	 2.5954288879e-01
3.4526103263e+00 	 2.5954288987e-01
3.4532386448e+00 	 2.5954289095e-01
3.4538669634e+00 	 2.5954289206e-01
3.4544952819e+00 	 2.5954289318e-01
3.4551236004e+00 	 2.5954289431e-01
3.4557519189e+00 	 2.5954289547e-01
3.4563802375e+00 	 2.5954289664e-01
3.4570085560e+00 	 2.5954289783e-01
3.4576368745e+00 	 2.5954289904e-01
3.4582651931e+00 	 2.5954290027e-01
3.4588935116e+00 	 2.5954290151e-01
3.4595218301e+00 	 2.5954290277e-01
3.4601501487e+00 	 2.5954290405e-01
3.4607784672e+00 	 2.5954290535e-01
3.4614067857e+00 	 2.5954290667e-01
3.4620351043e+00 	 2.5954290800e-01
3.4626634228e+00 	 2.5954290935e-01
3.4632917413e+00 	 2.5954291073e-01
3.4639200598e+00 	 2.5954291212e-01
3.4645483784e+00 	 2.5954291353e-01
3.4651766969e+00 	 2.5954291496e-01
3.4658050154e+00 	 2.5954291641e-01
3.4664333340e+00 	 2.5954291788e-01
3.4670616525e+00 	 2.5954291937e-01
3.4676899710e+00 	 2.5954292087e-01
3.4683182896e+00 	 2.5954292240e-01
3.4689466081e+00 	 2.5954292395e-01
3.4695749266e+00 	 2.5954292552e-01
3.4702032452e+00 	 2.5954292711e-01
3.4708315637e+00 	 2.5954292872e-01
3.4714598822e+00 	 2.5954293035e-01
3.4720882007e+00 	 2.5954293200e-01
3.4727165193e+00 	 2.5954293367e-01
3.4733448378e+00 	 2.5954293536e-01
3.4739731563e+00 	 2.5954293707e-01
3.4746014749e+00 	 2.5954293881e-01
3.4752297934e+00 	 2.5954294057e-01
3.4758581119e+00 	 2.5954294234e-01
3.4764864305e+00 	 2.5954294414e-01
3.4771147490e+00 	 2.5954294596e-01
3.4777430675e+00 	 2.5954294781e-01
3.4783713861e+00 	 2.5954294967e-01
3.4789997046e+00 	 2.5954295156e-01
3.4796280231e+00 	 2.5954295347e-01
3.4802563416e+00 	 2.5954295540e-01
3.4808846602e+00 	 2.5954295736e-01
3.4815129787e+00 	 2.5954295933e-01
3.4821412972e+00 	 2.5954296133e-01
3.4827696158e+00 	 2.5954296336e-01
3.4833979343e+00 	 2.5954296540e-01
3.4840262528e+00 	 2.5954296747e-01
3.4846545714e+00 	 2.5954296957e-01
3.4852828899e+00 	 2.5954297168e-01
3.4859112084e+00 	 2.5954297382e-01
3.4865395270e+00 	 2.5954297599e-01
3.4871678455e+00 	 2.5954297818e-01
3.4877961640e+00 	 2.5954298039e-01
3.4884244825e+00 	 2.5954298263e-01
3.4890528011e+00 	 2.5954298489e-01
3.4896811196e+00 	 2.5954298717e-01
3.4903094381e+00 	 2.5954298948e-01
3.4909377567e+00 	 2.5954299182e-01
3.4915660752e+00 	 2.5954299418e-01
3.4921943937e+00 	 2.5954299657e-01
3.4928227123e+00 	 2.5954299898e-01
3.4934510308e+00 	 2.5954300141e-01
3.4940793493e+00 	 2.5954300387e-01
3.4947076679e+00 	 2.5954300636e-01
3.4953359864e+00 	 2.5954300887e-01
3.4959643049e+00 	 2.5954301141e-01
3.4965926234e+00 	 2.5954301398e-01
3.4972209420e+00 	 2.5954301657e-01
3.4978492605e+00 	 2.5954301919e-01
3.4984775790e+00 	 2.5954302183e-01
3.4991058976e+00 	 2.5954302450e-01
3.4997342161e+00 	 2.5954302720e-01
3.5003625346e+00 	 2.5954302992e-01
3.5009908532e+00 	 2.5954303267e-01
3.5016191717e+00 	 2.5954303545e-01
3.5022474902e+00 	 2.5954303826e-01
3.5028758088e+00 	 2.5954304109e-01
3.5035041273e+00 	 2.5954304395e-01
3.5041324458e+00 	 2.5954304684e-01
3.5047607643e+00 	 2.5954304975e-01
3.5053890829e+00 	 2.5954305270e-01
3.5060174014e+00 	 2.5954305567e-01
3.5066457199e+00 	 2.5954305867e-01
3.5072740385e+00 	 2.5954306170e-01
3.5079023570e+00 	 2.5954306476e-01
3.5085306755e+00 	 2.5954306784e-01
3.5091589941e+00 	 2.5954307096e-01
3.5097873126e+00 	 2.5954307410e-01
3.5104156311e+00 	 2.5954307728e-01
3.5110439497e+00 	 2.5954308048e-01
3.5116722682e+00 	 2.5954308371e-01
3.5123005867e+00 	 2.5954308697e-01
3.5129289052e+00 	 2.5954309026e-01
3.5135572238e+00 	 2.5954309358e-01
3.5141855423e+00 	 2.5954309693e-01
3.5148138608e+00 	 2.5954310032e-01
3.5154421794e+00 	 2.5954310373e-01
3.5160704979e+00 	 2.5954310717e-01
3.5166988164e+00 	 2.5954311064e-01
3.5173271350e+00 	 2.5954311415e-01
3.5179554535e+00 	 2.5954311768e-01
3.5185837720e+00 	 2.5954312124e-01
3.5192120906e+00 	 2.5954312484e-01
3.5198404091e+00 	 2.5954312847e-01
3.5204687276e+00 	 2.5954313213e-01
3.5210970461e+00 	 2.5954313582e-01
3.5217253647e+00 	 2.5954313954e-01
3.5223536832e+00 	 2.5954314329e-01
3.5229820017e+00 	 2.5954314708e-01
3.5236103203e+00 	 2.5954315090e-01
3.5242386388e+00 	 2.5954315475e-01
3.5248669573e+00 	 2.5954315863e-01
3.5254952759e+00 	 2.5954316255e-01
3.5261235944e+00 	 2.5954316649e-01
3.5267519129e+00 	 2.5954317047e-01
3.5273802315e+00 	 2.5954317449e-01
3.5280085500e+00 	 2.5954317854e-01
3.5286368685e+00 	 2.5954318262e-01
3.5292651870e+00 	 2.5954318673e-01
3.5298935056e+00 	 2.5954319088e-01
3.5305218241e+00 	 2.5954319506e-01
3.5311501426e+00 	 2.5954319927e-01
3.5317784612e+00 	 2.5954320352e-01
3.5324067797e+00 	 2.5954320781e-01
3.5330350982e+00 	 2.5954321212e-01
3.5336634168e+00 	 2.5954321648e-01
3.5342917353e+00 	 2.5954322086e-01
3.5349200538e+00 	 2.5954322528e-01
3.5355483723e+00 	 2.5954322974e-01
3.5361766909e+00 	 2.5954323423e-01
3.5368050094e+00 	 2.5954323876e-01
3.5374333279e+00 	 2.5954324332e-01
3.5380616465e+00 	 2.5954324792e-01
3.5386899650e+00 	 2.5954325255e-01
3.5393182835e+00 	 2.5954325722e-01
3.5399466021e+00 	 2.5954326193e-01
3.5405749206e+00 	 2.5954326667e-01
3.5412032391e+00 	 2.5954327144e-01
3.5418315577e+00 	 2.5954327626e-01
3.5424598762e+00 	 2.5954328111e-01
3.5430881947e+00 	 2.5954328600e-01
3.5437165132e+00 	 2.5954329092e-01
3.5443448318e+00 	 2.5954329588e-01
3.5449731503e+00 	 2.5954330088e-01
3.5456014688e+00 	 2.5954330591e-01
3.5462297874e+00 	 2.5954331099e-01
3.5468581059e+00 	 2.5954331610e-01
3.5474864244e+00 	 2.5954332124e-01
3.5481147430e+00 	 2.5954332643e-01
3.5487430615e+00 	 2.5954333166e-01
3.5493713800e+00 	 2.5954333692e-01
3.5499996986e+00 	 2.5954334222e-01
3.5506280171e+00 	 2.5954334756e-01
3.5512563356e+00 	 2.5954335293e-01
3.5518846541e+00 	 2.5954335835e-01
3.5525129727e+00 	 2.5954336381e-01
3.5531412912e+00 	 2.5954336930e-01
3.5537696097e+00 	 2.5954337484e-01
3.5543979283e+00 	 2.5954338041e-01
3.5550262468e+00 	 2.5954338602e-01
3.5556545653e+00 	 2.5954339167e-01
3.5562828839e+00 	 2.5954339737e-01
3.5569112024e+00 	 2.5954340310e-01
3.5575395209e+00 	 2.5954340887e-01
3.5581678395e+00 	 2.5954341469e-01
3.5587961580e+00 	 2.5954342054e-01
3.5594244765e+00 	 2.5954342643e-01
3.5600527950e+00 	 2.5954343237e-01
3.5606811136e+00 	 2.5954343834e-01
3.5613094321e+00 	 2.5954344436e-01
3.5619377506e+00 	 2.5954345042e-01
3.5625660692e+00 	 2.5954345652e-01
3.5631943877e+00 	 2.5954346266e-01
3.5638227062e+00 	 2.5954346884e-01
3.5644510248e+00 	 2.5954347507e-01
3.5650793433e+00 	 2.5954348134e-01
3.5657076618e+00 	 2.5954348765e-01
3.5663359804e+00 	 2.5954349400e-01
3.5669642989e+00 	 2.5954350039e-01
3.5675926174e+00 	 2.5954350683e-01
3.5682209359e+00 	 2.5954351331e-01
3.5688492545e+00 	 2.5954351983e-01
3.5694775730e+00 	 2.5954352640e-01
3.5701058915e+00 	 2.5954353300e-01
3.5707342101e+00 	 2.5954353966e-01
3.5713625286e+00 	 2.5954354635e-01
3.5719908471e+00 	 2.5954355309e-01
3.5726191657e+00 	 2.5954355988e-01
3.5732474842e+00 	 2.5954356670e-01
3.5738758027e+00 	 2.5954357358e-01
3.5745041213e+00 	 2.5954358049e-01
3.5751324398e+00 	 2.5954358745e-01
3.5757607583e+00 	 2.5954359446e-01
3.5763890768e+00 	 2.5954360151e-01
3.5770173954e+00 	 2.5954360861e-01
3.5776457139e+00 	 2.5954361575e-01
3.5782740324e+00 	 2.5954362293e-01
