t/T 	 E_L 	 E_K  
4589.524219 	 0.000078063322 	 0.004834917566 
4589.672546 	 0.000078064466 	 0.004834340304 
4589.820873 	 0.000078064296 	 0.004833539436 
4589.969199 	 0.000078048712 	 0.004832691037 
4590.117526 	 0.000077964350 	 0.004832126847 
4590.265853 	 0.000077696252 	 0.004832190468 
4590.414179 	 0.000076985365 	 0.004832970951 
4590.562506 	 0.000075250189 	 0.004834128211 
4590.710833 	 0.000071372455 	 0.004835065947 
4590.859159 	 0.000063728947 	 0.004835395454 
4591.007486 	 0.000050939099 	 0.004835251512 
4591.155813 	 0.000033475762 	 0.004835125994 
4591.304139 	 0.000015143562 	 0.004835418776 
4591.452466 	 0.000002430590 	 0.004836167216 
4591.600793 	 0.000000933167 	 0.004837127104 
4591.749119 	 0.000011360536 	 0.004838011910 
4591.897446 	 0.000028989106 	 0.004838655384 
4592.045773 	 0.000047136983 	 0.004839033588 
4592.194099 	 0.000061186974 	 0.004839208536 
