0.318557 	 0.719071
0.319186 	 0.719153
0.319814 	 0.719236
0.320442 	 0.719318
0.321071 	 0.719401
0.321699 	 0.719484
0.322327 	 0.719567
0.322956 	 0.719650
0.323584 	 0.719734
0.324212 	 0.719818
0.324841 	 0.719902
0.325469 	 0.719986
0.326097 	 0.720071
0.326726 	 0.720155
0.327354 	 0.720240
0.327982 	 0.720326
0.328611 	 0.720411
0.329239 	 0.720497
0.329867 	 0.720582
0.330496 	 0.720668
0.331124 	 0.720755
0.331752 	 0.720841
0.332381 	 0.720928
0.333009 	 0.721015
0.333637 	 0.721102
0.334265 	 0.721190
0.334894 	 0.721277
0.335522 	 0.721365
0.336150 	 0.721453
0.336779 	 0.721541
0.337407 	 0.721630
0.338035 	 0.721719
0.338664 	 0.721808
0.339292 	 0.721897
0.339920 	 0.721986
0.340549 	 0.722076
0.341177 	 0.722166
0.341805 	 0.722256
0.342434 	 0.722346
0.343062 	 0.722437
0.343690 	 0.722528
0.344319 	 0.722619
0.344947 	 0.722710
0.345575 	 0.722802
0.346204 	 0.722893
0.346832 	 0.722985
0.347460 	 0.723078
0.348088 	 0.723170
0.348717 	 0.723263
0.349345 	 0.723356
0.349973 	 0.723449
0.350602 	 0.723542
0.351230 	 0.723636
0.351858 	 0.723730
0.352487 	 0.723824
0.353115 	 0.723918
0.353743 	 0.724013
0.354372 	 0.724107
0.355000 	 0.724203
0.355628 	 0.724298
0.356257 	 0.724393
0.356885 	 0.724489
0.357513 	 0.724585
0.358142 	 0.724681
0.358770 	 0.724778
0.359398 	 0.724875
0.360027 	 0.724971
0.360655 	 0.725069
0.361283 	 0.725166
0.361911 	 0.725264
0.362540 	 0.725362
0.363168 	 0.725460
0.363796 	 0.725558
0.364425 	 0.725657
0.365053 	 0.725756
0.365681 	 0.725855
0.366310 	 0.725954
0.366938 	 0.726054
0.367566 	 0.726154
0.368195 	 0.726254
0.368823 	 0.726354
0.369451 	 0.726455
0.370080 	 0.726556
0.370708 	 0.726657
0.371336 	 0.726758
0.371965 	 0.726860
0.372593 	 0.726962
0.373221 	 0.727064
0.373850 	 0.727166
0.374478 	 0.727269
0.375106 	 0.727372
0.375734 	 0.727475
0.376363 	 0.727578
0.376991 	 0.727682
0.377619 	 0.727786
0.378248 	 0.727890
0.378876 	 0.727994
0.379504 	 0.728099
0.380133 	 0.728204
0.380761 	 0.728309
0.381389 	 0.728414
0.382018 	 0.728520
0.382646 	 0.728626
0.383274 	 0.728732
0.383903 	 0.728838
0.384531 	 0.728945
0.385159 	 0.729052
0.385788 	 0.729159
0.386416 	 0.729266
0.387044 	 0.729374
0.387673 	 0.729482
0.388301 	 0.729590
0.388929 	 0.729699
0.389557 	 0.729807
0.390186 	 0.729916
0.390814 	 0.730026
0.391442 	 0.730135
0.392071 	 0.730245
0.392699 	 0.730355
0.393327 	 0.730465
0.393956 	 0.730576
0.394584 	 0.730687
0.395212 	 0.730798
0.395841 	 0.730909
0.396469 	 0.731021
0.397097 	 0.731133
0.397726 	 0.731245
0.398354 	 0.731357
0.398982 	 0.731470
0.399611 	 0.731583
0.400239 	 0.731696
0.400867 	 0.731810
0.401496 	 0.731924
0.402124 	 0.732038
0.402752 	 0.732152
0.403380 	 0.732266
0.404009 	 0.732381
0.404637 	 0.732496
0.405265 	 0.732612
0.405894 	 0.732728
0.406522 	 0.732843
0.407150 	 0.732960
0.407779 	 0.733076
0.408407 	 0.733193
0.409035 	 0.733310
0.409664 	 0.733427
0.410292 	 0.733545
0.410920 	 0.733663
0.411549 	 0.733781
0.412177 	 0.733899
0.412805 	 0.734018
0.413434 	 0.734137
0.414062 	 0.734256
0.414690 	 0.734376
0.415319 	 0.734496
0.415947 	 0.734616
0.416575 	 0.734736
0.417204 	 0.734857
0.417832 	 0.734978
0.418460 	 0.735099
0.419088 	 0.735220
0.419717 	 0.735342
0.420345 	 0.735464
0.420973 	 0.735587
0.421602 	 0.735709
0.422230 	 0.735832
0.422858 	 0.735955
0.423487 	 0.736079
0.424115 	 0.736203
0.424743 	 0.736327
0.425372 	 0.736451
0.426000 	 0.736576
0.426628 	 0.736701
0.427257 	 0.736826
0.427885 	 0.736952
0.428513 	 0.737077
0.429142 	 0.737203
0.429770 	 0.737330
0.430398 	 0.737457
0.431027 	 0.737583
0.431655 	 0.737711
0.432283 	 0.737838
0.432911 	 0.737966
0.433540 	 0.738094
0.434168 	 0.738223
0.434796 	 0.738351
0.435425 	 0.738481
0.436053 	 0.738610
0.436681 	 0.738739
0.437310 	 0.738869
0.437938 	 0.739000
0.438566 	 0.739130
0.439195 	 0.739261
0.439823 	 0.739392
0.440451 	 0.739524
0.441080 	 0.739655
0.441708 	 0.739787
0.442336 	 0.739920
0.442965 	 0.740052
0.443593 	 0.740185
0.444221 	 0.740318
0.444850 	 0.740452
0.445478 	 0.740586
0.446106 	 0.740720
0.446734 	 0.740854
0.447363 	 0.740989
0.447991 	 0.741124
0.448619 	 0.741260
0.449248 	 0.741395
0.449876 	 0.741531
0.450504 	 0.741668
0.451133 	 0.741804
0.451761 	 0.741941
0.452389 	 0.742078
0.453018 	 0.742216
0.453646 	 0.742354
0.454274 	 0.742492
0.454903 	 0.742630
0.455531 	 0.742769
0.456159 	 0.742908
0.456788 	 0.743048
0.457416 	 0.743187
0.458044 	 0.743328
0.458673 	 0.743468
0.459301 	 0.743609
0.459929 	 0.743750
0.460557 	 0.743891
0.461186 	 0.744033
0.461814 	 0.744174
0.462442 	 0.744317
0.463071 	 0.744459
0.463699 	 0.744602
0.464327 	 0.744746
0.464956 	 0.744889
0.465584 	 0.745033
0.466212 	 0.745177
0.466841 	 0.745322
0.467469 	 0.745467
0.468097 	 0.745612
0.468726 	 0.745757
0.469354 	 0.745903
0.469982 	 0.746049
0.470611 	 0.746196
0.471239 	 0.746343
0.471867 	 0.746490
0.472496 	 0.746637
0.473124 	 0.746785
0.473752 	 0.746933
0.474380 	 0.747082
0.475009 	 0.747230
0.475637 	 0.747379
0.476265 	 0.747529
0.476894 	 0.747679
0.477522 	 0.747829
0.478150 	 0.747979
0.478779 	 0.748130
0.479407 	 0.748281
0.480035 	 0.748433
0.480664 	 0.748585
0.481292 	 0.748737
0.481920 	 0.748889
0.482549 	 0.749042
0.483177 	 0.749195
0.483805 	 0.749349
0.484434 	 0.749502
0.485062 	 0.749657
0.485690 	 0.749811
0.486319 	 0.749966
0.486947 	 0.750121
0.487575 	 0.750277
0.488203 	 0.750433
0.488832 	 0.750589
0.489460 	 0.750746
0.490088 	 0.750902
0.490717 	 0.751060
0.491345 	 0.751217
0.491973 	 0.751375
0.492602 	 0.751534
0.493230 	 0.751692
0.493858 	 0.751851
0.494487 	 0.752011
0.495115 	 0.752170
0.495743 	 0.752331
0.496372 	 0.752491
0.497000 	 0.752652
0.497628 	 0.752813
0.498257 	 0.752974
0.498885 	 0.753136
0.499513 	 0.753298
0.500142 	 0.753461
0.500770 	 0.753624
0.501398 	 0.753787
0.502027 	 0.753951
0.502655 	 0.754115
0.503283 	 0.754279
0.503911 	 0.754444
0.504540 	 0.754609
0.505168 	 0.754774
0.505796 	 0.754940
0.506425 	 0.755106
0.507053 	 0.755273
0.507681 	 0.755440
0.508310 	 0.755607
0.508938 	 0.755775
0.509566 	 0.755943
0.510195 	 0.756111
0.510823 	 0.756280
0.511451 	 0.756449
0.512080 	 0.756618
0.512708 	 0.756788
0.513336 	 0.756958
0.513965 	 0.757129
0.514593 	 0.757300
0.515221 	 0.757471
0.515850 	 0.757643
0.516478 	 0.757815
0.517106 	 0.757987
0.517734 	 0.758160
0.518363 	 0.758333
0.518991 	 0.758507
0.519619 	 0.758681
0.520248 	 0.758855
0.520876 	 0.759030
0.521504 	 0.759205
0.522133 	 0.759380
0.522761 	 0.759556
0.523389 	 0.759732
0.524018 	 0.759909
0.524646 	 0.760086
0.525274 	 0.760263
0.525903 	 0.760441
0.526531 	 0.760619
0.527159 	 0.760798
0.527788 	 0.760977
0.528416 	 0.761156
0.529044 	 0.761336
0.529673 	 0.761516
0.530301 	 0.761696
0.530929 	 0.761877
0.531557 	 0.762058
0.532186 	 0.762240
0.532814 	 0.762422
0.533442 	 0.762604
0.534071 	 0.762787
0.534699 	 0.762970
0.535327 	 0.763154
0.535956 	 0.763338
0.536584 	 0.763522
0.537212 	 0.763707
0.537841 	 0.763892
0.538469 	 0.764078
0.539097 	 0.764264
0.539726 	 0.764450
0.540354 	 0.764637
0.540982 	 0.764824
0.541611 	 0.765012
0.542239 	 0.765200
0.542867 	 0.765388
0.543496 	 0.765577
0.544124 	 0.765766
0.544752 	 0.765956
0.545380 	 0.766146
0.546009 	 0.766336
0.546637 	 0.766527
0.547265 	 0.766719
0.547894 	 0.766910
0.548522 	 0.767102
0.549150 	 0.767295
0.549779 	 0.767488
0.550407 	 0.767681
0.551035 	 0.767875
0.551664 	 0.768069
0.552292 	 0.768263
0.552920 	 0.768458
0.553549 	 0.768654
0.554177 	 0.768850
0.554805 	 0.769046
0.555434 	 0.769243
0.556062 	 0.769440
0.556690 	 0.769637
0.557319 	 0.769835
0.557947 	 0.770033
0.558575 	 0.770232
0.559203 	 0.770431
0.559832 	 0.770631
0.560460 	 0.770831
0.561088 	 0.771031
0.561717 	 0.771232
0.562345 	 0.771434
0.562973 	 0.771635
0.563602 	 0.771837
0.564230 	 0.772040
0.564858 	 0.772243
0.565487 	 0.772447
0.566115 	 0.772650
0.566743 	 0.772855
0.567372 	 0.773060
0.568000 	 0.773265
0.568628 	 0.773470
0.569257 	 0.773676
0.569885 	 0.773883
0.570513 	 0.774090
0.571142 	 0.774297
0.571770 	 0.774505
0.572398 	 0.774713
0.573027 	 0.774922
0.573655 	 0.775131
0.574283 	 0.775341
0.574911 	 0.775551
0.575540 	 0.775761
0.576168 	 0.775972
0.576796 	 0.776184
0.577425 	 0.776396
0.578053 	 0.776608
0.578681 	 0.776821
0.579310 	 0.777034
0.579938 	 0.777247
0.580566 	 0.777462
0.581195 	 0.777676
0.581823 	 0.777891
0.582451 	 0.778107
0.583080 	 0.778322
0.583708 	 0.778539
0.584336 	 0.778756
0.584965 	 0.778973
0.585593 	 0.779191
0.586221 	 0.779409
0.586850 	 0.779627
0.587478 	 0.779847
0.588106 	 0.780066
0.588734 	 0.780286
0.589363 	 0.780507
0.589991 	 0.780728
0.590619 	 0.780949
0.591248 	 0.781171
0.591876 	 0.781393
0.592504 	 0.781616
0.593133 	 0.781840
0.593761 	 0.782063
0.594389 	 0.782288
0.595018 	 0.782512
0.595646 	 0.782737
0.596274 	 0.782963
0.596903 	 0.783189
0.597531 	 0.783416
0.598159 	 0.783643
0.598788 	 0.783871
0.599416 	 0.784099
0.600044 	 0.784327
0.600673 	 0.784556
0.601301 	 0.784786
0.601929 	 0.785016
0.602557 	 0.785246
0.603186 	 0.785477
0.603814 	 0.785708
0.604442 	 0.785940
0.605071 	 0.786173
0.605699 	 0.786406
0.606327 	 0.786639
0.606956 	 0.786873
0.607584 	 0.787107
0.608212 	 0.787342
0.608841 	 0.787577
0.609469 	 0.787813
0.610097 	 0.788049
0.610726 	 0.788286
0.611354 	 0.788524
0.611982 	 0.788761
0.612611 	 0.789000
0.613239 	 0.789238
0.613867 	 0.789478
0.614496 	 0.789717
0.615124 	 0.789958
0.615752 	 0.790199
0.616380 	 0.790440
0.617009 	 0.790682
0.617637 	 0.790924
0.618265 	 0.791167
0.618894 	 0.791410
0.619522 	 0.791654
0.620150 	 0.791898
0.620779 	 0.792143
0.621407 	 0.792389
0.622035 	 0.792634
0.622664 	 0.792881
0.623292 	 0.793128
0.623920 	 0.793375
0.624549 	 0.793623
0.625177 	 0.793872
0.625805 	 0.794120
0.626434 	 0.794370
0.627062 	 0.794620
0.627690 	 0.794870
0.628319 	 0.795122
0.628947 	 0.795373
0.629575 	 0.795625
0.630203 	 0.795878
0.630832 	 0.796131
0.631460 	 0.796385
0.632088 	 0.796639
0.632717 	 0.796894
0.633345 	 0.797149
0.633973 	 0.797405
0.634602 	 0.797661
0.635230 	 0.797918
0.635858 	 0.798175
0.636487 	 0.798433
0.637115 	 0.798691
0.637743 	 0.798950
0.638372 	 0.799210
0.639000 	 0.799470
0.639628 	 0.799731
0.640257 	 0.799992
0.640885 	 0.800253
0.641513 	 0.800516
0.642142 	 0.800778
0.642770 	 0.801042
0.643398 	 0.801306
0.644026 	 0.801570
0.644655 	 0.801835
0.645283 	 0.802101
0.645911 	 0.802367
0.646540 	 0.802633
0.647168 	 0.802900
0.647796 	 0.803168
0.648425 	 0.803436
0.649053 	 0.803705
0.649681 	 0.803974
0.650310 	 0.804244
0.650938 	 0.804515
0.651566 	 0.804786
0.652195 	 0.805058
0.652823 	 0.805330
0.653451 	 0.805602
0.654080 	 0.805876
0.654708 	 0.806150
0.655336 	 0.806424
0.655965 	 0.806699
0.656593 	 0.806975
0.657221 	 0.807251
0.657850 	 0.807527
0.658478 	 0.807805
0.659106 	 0.808083
0.659734 	 0.808361
0.660363 	 0.808640
0.660991 	 0.808920
0.661619 	 0.809200
0.662248 	 0.809480
0.662876 	 0.809762
0.663504 	 0.810044
0.664133 	 0.810326
0.664761 	 0.810609
0.665389 	 0.810893
0.666018 	 0.811177
0.666646 	 0.811462
0.667274 	 0.811747
0.667903 	 0.812033
0.668531 	 0.812320
0.669159 	 0.812607
0.669788 	 0.812894
0.670416 	 0.813183
0.671044 	 0.813472
0.671673 	 0.813761
0.672301 	 0.814051
0.672929 	 0.814342
0.673557 	 0.814633
0.674186 	 0.814925
0.674814 	 0.815218
0.675442 	 0.815511
0.676071 	 0.815805
0.676699 	 0.816099
0.677327 	 0.816394
0.677956 	 0.816689
0.678584 	 0.816985
0.679212 	 0.817282
0.679841 	 0.817580
0.680469 	 0.817878
0.681097 	 0.818176
0.681726 	 0.818475
0.682354 	 0.818775
0.682982 	 0.819075
0.683611 	 0.819376
0.684239 	 0.819678
0.684867 	 0.819980
0.685496 	 0.820283
0.686124 	 0.820587
0.686752 	 0.820891
0.687380 	 0.821196
0.688009 	 0.821501
0.688637 	 0.821807
0.689265 	 0.822114
0.689894 	 0.822421
0.690522 	 0.822729
0.691150 	 0.823037
0.691779 	 0.823346
0.692407 	 0.823656
0.693035 	 0.823967
0.693664 	 0.824278
0.694292 	 0.824589
0.694920 	 0.824902
0.695549 	 0.825215
0.696177 	 0.825528
0.696805 	 0.825842
0.697434 	 0.826157
0.698062 	 0.826473
0.698690 	 0.826789
0.699319 	 0.827106
0.699947 	 0.827423
0.700575 	 0.827741
0.701203 	 0.828060
0.701832 	 0.828379
0.702460 	 0.828700
0.703088 	 0.829020
0.703717 	 0.829342
0.704345 	 0.829664
0.704973 	 0.829986
0.705602 	 0.830310
0.706230 	 0.830634
0.706858 	 0.830958
0.707487 	 0.831284
0.708115 	 0.831610
0.708743 	 0.831936
0.709372 	 0.832264
0.710000 	 0.832592
0.710628 	 0.832920
0.711257 	 0.833250
0.711885 	 0.833580
0.712513 	 0.833910
0.713142 	 0.834242
0.713770 	 0.834574
0.714398 	 0.834906
0.715026 	 0.835240
0.715655 	 0.835574
0.716283 	 0.835908
0.716911 	 0.836244
0.717540 	 0.836580
0.718168 	 0.836917
0.718796 	 0.837254
0.719425 	 0.837592
0.720053 	 0.837931
0.720681 	 0.838271
0.721310 	 0.838611
0.721938 	 0.838952
0.722566 	 0.839293
0.723195 	 0.839636
0.723823 	 0.839979
0.724451 	 0.840322
0.725080 	 0.840667
0.725708 	 0.841012
0.726336 	 0.841358
0.726965 	 0.841704
0.727593 	 0.842051
0.728221 	 0.842399
0.728849 	 0.842748
0.729478 	 0.843097
0.730106 	 0.843447
0.730734 	 0.843798
0.731363 	 0.844149
0.731991 	 0.844501
